usneseni,kategorie,cislo,stala_delegace,poslanec,nahradnik,funkce,termin,pobyt,zeme,organizace,mesto,zduvodneni,naklady_PSP,url
UO170,3,4,,H. Langšádlová,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,3,4,,A. Kalous,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,3,4,,J. Farský,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,3,4,,M. Peksa,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,3,4,,F. Kopřiva,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,3,4,,L. Volný,T,Výbor pro evropské záležitosti,28. 4. – 5. 5. 2019,27. 4. – 6. 5. 2019,Mexiko,,Ciudad de México,"Mexiko, USA – jednání s partnerským výborem a představiteli dalších institucí v Mexiku, setkání s představiteli obchodní komory Florida Enterprise, dalšími zástupci obchodních a politických institucí a českými krajany na Floridě – záměr vyslání výboru schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Mexiku ve výši 1 000,- USD, příspěvek na recepci pořádanou Velvyslanectvím ČR v USA při příležitosti setkání členů delegace s krajany v Miami ve výši cca 1 200,- USD",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,1,,P. Juříček,F,Hospodářský výbor,8. – 10. 4. 2019,7. – 12. 4. 2019,Brazílie,,Brasília,účast na projektu „Prezentace českých firem z obranné a bezpečnostní oblasti v Brazílii“ v rámci dlouhodobé spolupráce hospodářského výboru PS a MZV ČR za účelem podpory ekonomické diplomacie (PROPED),"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,J. Bžoch,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,J. Farský,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,F. Kopřiva,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,P. Mališ,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,M. Peksa,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO170,4,2,,J. Skopeček,F,Výbor pro evropské záležitosti,15. – 17. 4. 2019,14. – 17. 4. 2019,Černá Hora,,Podgorica,účast na konferenci mladých parlamentářů EU a západního Balkánu pořádané Parlamentem Černé Hory v Podgorici,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=155764
UO176,1,1,NATO,H. Langšádlová,F,,6. – 10. 5. 2019,5. – 11. 5. 2019,Island,,Reykjavík,"Švédsko, Stockholm, Island, Reykjavík – zasedání Podvýboru pro demokratické vládnutí a Podvýboru pro transatlantickou obrannou a bezpečnostní spolupráci","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,1,1,NATO,P. Žáček,F,,6. – 10. 5. 2019,5. – 11. 5. 2019,Island,,Reykjavík,"Švédsko, Stockholm, Island, Reykjavík – zasedání Podvýboru pro demokratické vládnutí a Podvýboru pro transatlantickou obrannou a bezpečnostní spolupráci","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,M. Benda,F,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,J. Hrnčíř,F,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,T. Malá,F,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,M. Výborný,F,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,Z. Ondráček,T,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,2,,J. Bartošek,T,Ústavně právní výbor,28. 4. – 2. 5. 2019,28. 4. – 2. 5. 2019,Arménie,,Jerevan,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, tlumočení, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,I. Bartoš,F,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,J. Kohoutek,F,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,J. Kubík,F,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,M. Pour,F,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,B. Kořanová,T,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,4,,O. Profant,T,Výbor pro veřejnou správu a regionální rozvoj,6. – 10. 5. 2019,6. – 10. 5. 2019,Kypr,,Nikósie,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR na Kypru pro členy delegace a zástupce partnerských institucí ve výši 950,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,5,,D. Balcarová,F,Výbor pro životní prostředí,13. – 17. 5. 2019,13. – 17. 5. 2019,Švédsko,,Stockholm,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,5,,M. Pekarová Adamová,F,Výbor pro životní prostředí,13. – 17. 5. 2019,13. – 17. 5. 2019,Švédsko,,Stockholm,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,5,,J. Holík,F,Výbor pro životní prostředí,13. – 17. 5. 2019,13. – 17. 5. 2019,Švédsko,,Stockholm,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,5,,M. Pěnčíková,F,Výbor pro životní prostředí,13. – 17. 5. 2019,13. – 17. 5. 2019,Švédsko,,Stockholm,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,5,,J. Kott,T,Výbor pro životní prostředí,13. – 17. 5. 2019,13. – 17. 5. 2019,Švédsko,,Stockholm,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,J. Faltýnek,F,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,P. Kováčik,F,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,J. Krutáková,F,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,J. Volný,F,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,J. Kott,T,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,Z. Podal,T,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,6,,R. Holomčík,T,Zemědělský výbor,19. – 24. 5. 2019,19. – 24. 5. 2019,Kyrgyzstán,,Biškek,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na recepci pořádanou Velvyslanectvím ČR v Kyrgyzstánu při příležitosti setkání členů delegace se zástupci partnerských institucí ve výši cca 600,- EUR ",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,7,,H. Válková,F,Petiční výbor,20. - 23. 5. 2019,20. - 23. 5. 2019,Norsko,,Oslo,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení, příspěvek na pracovní oběd pořádaný Velvyslanectvím ČR v Norsku při příležitosti setkání členů delegace s norskými vědci zabývajícími se tématem recidivy vězňů při užití elektronických náramků ve výši cca 800,- EUR",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,7,,E. Matyášová,F,Petiční výbor,20. - 23. 5. 2019,20. - 23. 5. 2019,Norsko,,Oslo,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,7,,M. Jarošová,F,Petiční výbor,20. - 23. 5. 2019,20. - 23. 5. 2019,Norsko,,Oslo,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,7,,T. Vymazal,F,Petiční výbor,20. - 23. 5. 2019,20. - 23. 5. 2019,Norsko,,Oslo,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,7,,L. Luzar,T,Petiční výbor,20. - 23. 5. 2019,20. - 23. 5. 2019,Norsko,,Oslo,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,, J. Mašek,F,Výbor pro bezpečnost,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,,P. Růžička,F,Výbor pro bezpečnost,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,,P. Sadovský,F,Výbor pro bezpečnost,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,,P. Žáček,F,Výbor pro bezpečnost,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,,J. Černochová,F,Výbor pro obranu,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,3,8,,J. Hájek,F,Výbor pro obranu,21. – 24. 5. 2019,21. – 24. 5. 2019,Polsko,,Varšava,"jednání s partnerským výborem a představiteli dalších institucí, záměr vyslání schválen usn. ORGV č. 142 ze dne 19. 12. 2018 a č. 161 ze dne 21. 2. 2019","doprava, místní doprava, ubytování, stravné, pojištění, tlumočení",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,4,1,,O. Benešík,F,Výbor pro evropské záležitosti,18. – 23. 5. 2019,17. – 24. 5. 2019,USA,,Washington,"studijní pobyt ve Washingtonu DC pořádaný americkou organizací American Friends of the Czech Republic - jednání se členy Kongresu USA, Ministerstva obrany USA, Ministerstva zahraničí USA a dalších vládních i nevládních organizací, účast na konferenci o kybernetické bezpečnosti (na pozvání představitelů American Friends of the Czech Republic)","doprava, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,4,1,,J. Bžoch,F,Výbor pro evropské záležitosti,18. – 23. 5. 2019,17. – 24. 5. 2019,USA,,Washington,"studijní pobyt ve Washingtonu DC pořádaný americkou organizací American Friends of the Czech Republic - jednání se členy Kongresu USA, Ministerstva obrany USA, Ministerstva zahraničí USA a dalších vládních i nevládních organizací, účast na konferenci o kybernetické bezpečnosti (na pozvání představitelů American Friends of the Czech Republic)","doprava, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,4,1,,F. Kopřiva,F,Výbor pro evropské záležitosti,18. – 23. 5. 2019,17. – 24. 5. 2019,USA,,Washington,"studijní pobyt ve Washingtonu DC pořádaný americkou organizací American Friends of the Czech Republic - jednání se členy Kongresu USA, Ministerstva obrany USA, Ministerstva zahraničí USA a dalších vládních i nevládních organizací, účast na konferenci o kybernetické bezpečnosti (na pozvání představitelů American Friends of the Czech Republic)","doprava, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,4,1,,Z. Majerová Zahradníková,F,Výbor pro evropské záležitosti,18. – 23. 5. 2019,17. – 24. 5. 2019,USA,,Washington,"studijní pobyt ve Washingtonu DC pořádaný americkou organizací American Friends of the Czech Republic - jednání se členy Kongresu USA, Ministerstva obrany USA, Ministerstva zahraničí USA a dalších vládních i nevládních organizací, účast na konferenci o kybernetické bezpečnosti (na pozvání představitelů American Friends of the Czech Republic)","doprava, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO176,4,2,,O. Benešík,F,předseda Výboru pro evropské záležitosti,11. – 12. 7. 2019,10. – 13. 7. 2019,Gruzie,,Batumi,účast na mezinárodní konferenci při příležitosti 10. výročí Východního partnerství pořádané Ministerstvem zahraničí Gruzie v Batumi (na pozvání ministra zahraničí Gruzie),"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=156546
UO182,1,1,Rada Evropy,J. Kobza,F,,6. 5. 2019,5. – 7. 5. 2019,Rakousko,,Traiskirchen,"návštěva migračních center Traiskirchen a Zinnergasse v rámci Parlamentní kampaně ukončení detence dětí Výboru pro migraci, uprchlíky a vnitřně vysídlené osoby","doprava, ubytování, stravné, pojištění - náklady refundovány PS RE",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,2,,A. Gajdůšková,F,,13. – 14. 5. 2019,12. – 15. 5. 2019,Rakousko,,Vídeň,"zasedání Výboru pro sociální záležitosti, zdraví a udržitelný rozvoj","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,2,,J. Kytýr,F,,13. – 14. 5. 2019,12. – 15. 5. 2019,Rakousko,,Vídeň,"zasedání Výboru pro sociální záležitosti, zdraví a udržitelný rozvoj","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,3,,M. Němcová,F,,23. – 24. 5. 2019,22. – 25. 5. 2019,Francie,,Paříž,zasedání Stálého výboru,"doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,4,,M. Němcová,F,,27. – 28. 5. 2019,26. – 29. 5. 2019,Francie,,Paříž,"zasedání Výboru pro kulturu, vědu, vzdělání a média","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,4,,P. Staněk,F,,27. – 28. 5. 2019,26. – 29. 5. 2019,Francie,,Paříž,"zasedání Výboru pro kulturu, vědu, vzdělání a média","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
UO182,1,5,,J. Kobza,F,,28. – 29. 5. 2019,27. – 30. 5. 2019,Švýcarsko,,Curych,"zasedání Výboru pro migraci, uprchlíky a vnitřně vysídlené osoby","doprava, ubytování, stravné, pojištění",http://www.psp.cz/sqw/text/text2.sqw?idd=157105
